Source,Target
RYG,WRO
RZE,BHX
RZE,BRS
RZE,DUB
RZE,EMA
RZE,LTN
RZE,MAN
RZE,RYG
RZE,STN
SCQ,ACE
SCQ,AGP
SCQ,ALC
SCQ,BCN
SCQ,HHN
SCQ,LPA
SCQ,MAD
SCQ,PMI
SCQ,STN
SCQ,SVQ
SCQ,TFS
SCQ,VLC
SDR,ACE
SDR,BCN
SDR,BGY
SDR,BVA
SDR,CIA
SDR,CRL
SDR,HHN
SDR,LPA
SDR,MAD
SDR,PMI
SDR,STN
SDR,SVQ
SDR,TFS
SDR,VLC
SFT,GRO
SKG,BGY
SKG,CHQ
SKG,CIA
SKG,CRL
SKG,FKB
SKG,HHN
SKG,NRN
SKG,NYO
SKG,PFO
SKG,STN
SNN,ACE
SNN,AGP
SNN,LGW
SNN,LPL
SNN,NTE
SNN,STN
SNN,WRO
STN,AAR
STN,ACE
STN,AGP
STN,AHO
STN,ALC
STN,AOI
STN,BCN
STN,BDS
STN,BGY
STN,BIQ
STN,BLL
STN,BLQ
STN,BRE
STN,BRI
STN,BRQ
STN,BTS
STN,BUD
STN,BZG
STN,CCF
STN,CFU
STN,CHQ
STN,CIA
STN,CIY
STN,DLE
STN,DNR
STN,DUB
STN,EGC
STN,EIN
STN,FAO
STN,FEZ
STN,FKB
STN,FMM
STN,FUE
STN,GDN
STN,GOA
STN,GRO
STN,GSE
STN,HAU
STN,HHN
STN,KGS
STN,KIR
STN,KLU
STN,KRK
STN,KTW
STN,KUN
STN,LCJ
STN,LDE
STN,LDY
STN,LEI
STN,LEJ
STN,LIG
STN,LNZ
STN,LPA
STN,LRH
STN,LUZ
STN,MAD
STN,MJV
STN,MLA
STN,MMX
STN,MRS
STN,MST
STN,NOC
STN,NRN
STN,NUE
STN,NYO
STN,OPO
STN,ORK
STN,OSR
STN,PDV
STN,PEG
STN,PFO
STN,PGF
STN,PIS
STN,PMF
STN,PMI
STN,PMO
STN,POZ
STN,PSA
STN,PSR
STN,RAK
STN,RDZ
STN,REU
STN,RIX
STN,RYG
STN,RZE
STN,SCQ
STN,SDR
STN,SKG
STN,SNN
STN,SUF
STN,SVQ
STN,SXB
STN,SXF
STN,SZG
STN,SZZ
STN,TFS
STN,TLL
STN,TMP
STN,TRF
STN,TRN
STN,TRS
STN,TSF
STN,TUF
STN,VLC
STN,VNO
STN,VST
STN,WMI
STN,WRO
STN,XRY
STN,ZAZ
SUF,BGY
SUF,BLQ
SUF,CRL
SUF,HHN
SUF,NRN
SUF,PSA
SUF,STN
SVQ,ACE
SVQ,BCN
SVQ,BGY
SVQ,BLQ
SVQ,BOD
SVQ,BVA
SVQ,CIA
SVQ,CRL
SVQ,DUB
SVQ,EIN
SVQ,LGW
SVQ,LPA
SVQ,MRS
SVQ,NRN
SVQ,PMI
SVQ,PSA
SVQ,RAK
SVQ,SCQ
SVQ,SDR
SVQ,STN
SVQ,TFS
SVQ,VLC
SXB,OPO
SXB,STN
SXF,BGY
SXF,DUB
SXF,EMA
SXF,NYO
SXF,RYG
SXF,STN
SZG,STN
SZZ,BRS
SZZ,DUB
SZZ,LPL
SZZ,STN
TFN,BCN
TFN,MAD
TFS,BCN
TFS,BGY
TFS,BHX
TFS,BLL
TFS,BLQ
TFS,BOH
TFS,BRE
TFS,BRS
TFS,BVA
TFS,CGN
TFS,CRL
TFS,DSA
TFS,DUB
TFS,EDI
TFS,EMA
TFS,FMM
TFS,HHN
TFS,KSD
TFS,LBA
TFS,LNZ
TFS,LPL
TFS,LTN
TFS,MAD
TFS,MAN
TFS,MST
TFS,NRN
TFS,NYO
TFS,ORK
TFS,PIK
TFS,PSA
TFS,RYG
TFS,SCQ
TFS,SDR
TFS,STN
TFS,SVQ
TFS,TRF
TFS,VLC
TFS,VST
TGM,CRL
TLL,BGY
TLL,BRE
TLL,DUB
TLL,GRO
TLL,HHN
TLL,MAN
TLL,NRN
TLL,RYG
TLL,STN
TMP,AGP
TMP,BRE
TMP,BUD
TMP,GRO
TMP,HHN
TMP,STN
TNG,BVA
TNG,CRL
TNG,HHN
TNG,MAD
TNG,MRS
TNG,NRN
TPS,BGY
TPS,BLQ
TPS,BVA
TPS,CAG
TPS,CIA
TPS,CRL
TPS,CUF
TPS,EIN
TPS,FKB
TPS,FMM
TPS,GOA
TPS,GRO
TPS,HHN
TPS,LEJ
TPS,LTN
TPS,MAN
TPS,MLA
TPS,MST
TPS,NYO
TPS,PMF
TPS,PSA
TPS,TRN
TPS,TRS
TPS,TSF
TRF,AGP
TRF,ALC
TRF,BRE
TRF,EDI
TRF,GRO
TRF,LPL
TRF,STN
TRF,TFS
TRN,BCN
TRN,BDS
TRN,BRI
TRN,CRL
TRN,MLA
TRN,STN
TRN,TPS
TRS,BRI
TRS,BVA
TRS,STN
TRS,TPS
TSF,AHO
TSF,BCN
TSF,BDS
TSF,BRE
TSF,BRI
TSF,BRS
TSF,BUD
TSF,BVA
TSF,CAG
TSF,CRL
TSF,DUB
TSF,EMA
TSF,GRO
TSF,HHN
TSF,MLA
TSF,MST
TSF,NRN
TSF,NYO
TSF,PMO
TSF,RYG
TSF,STN
TSF,TPS
TSF,VLC
TUF,DUB
TUF,MAN
TUF,MRS
TUF,OPO
TUF,RAK
TUF,STN
VLC,AGP
VLC,BGY
VLC,BLQ
VLC,BVA
VLC,CIA
VLC,CRL
VLC,EMA
VLC,FMM
VLC,HHN
VLC,IBZ
VLC,LPA
VLC,MAN
VLC,MRS
VLC,NRN
VLC,OPO
VLC,PMI
VLC,PSA
VLC,RAK
VLC,SCQ
VLC,SDR
VLC,STN
VLC,SVQ
VLC,TFS
VLC,TSF
VLL,ACE
VLL,BCN
VNO,BCN
VNO,BGY
VNO,BRE
VNO,BVA
VNO,CIA
VNO,CRL
VNO,DUB
VNO,LBA
VNO,LPL
VNO,NRN
VNO,ORK
VNO,RYG
VNO,STN
VST,ALC
VST,GRO
VST,LPA
VST,PMI
VST,STN
VST,TFS
VXO,ALC
VXO,NRN
VXO,PMI
WMI,BCN
WMI,BGY
WMI,BLQ
WMI,BRS
WMI,BUD
WMI,BVA
WMI,CHQ
WMI,CIA
WMI,CRL
WMI,DUB
WMI,EIN
WMI,EMA
WMI,HHN
WMI,LPL
WMI,MAN
WMI,NRN
WMI,NYO
WMI,ORK
WMI,PIK
WMI,PMI
WMI,PSA
WMI,RYG
WMI,STN
WRO,AGP
WRO,BGY
WRO,BLQ
WRO,BOH
WRO,BRS
WRO,BVA
WRO,CHQ
WRO,CIA
WRO,CRL
WRO,DUB
WRO,EMA
WRO,GRO
WRO,LPL
WRO,MLA
WRO,MMX
WRO,ORK
WRO,PIK
WRO,RYG
WRO,SNN
WRO,STN
XCR,OPO
XCR,RAK
XRY,BCN
XRY,HHN
XRY,NRN
XRY,STN
ZAD,CRL
ZAZ,BGY
ZAZ,BVA
ZAZ,CRL
ZAZ,STN
